source	original_name	split	final_name	composition
external	coco_val2017_000000465718.jpg	train	external_coco_val2017_000000465718.jpg	mouse_only
external	coco_train2017_000000197005.jpg	train	external_coco_train2017_000000197005.jpg	bottle_only
external	coco_train2017_000000463320.jpg	train	external_coco_train2017_000000463320.jpg	bottle_only
external	coco_train2017_000000059798.jpg	train	external_coco_train2017_000000059798.jpg	bottle_only
external	coco_train2017_000000163255.jpg	train	external_coco_train2017_000000163255.jpg	bottle_only
external	coco_train2017_000000501138.jpg	train	external_coco_train2017_000000501138.jpg	both
external	coco_train2017_000000388412.jpg	train	external_coco_train2017_000000388412.jpg	mouse_only
external	coco_train2017_000000447633.jpg	train	external_coco_train2017_000000447633.jpg	mouse_only
external	coco_train2017_000000530706.jpg	train	external_coco_train2017_000000530706.jpg	mouse_only
external	coco_val2017_000000300039.jpg	train	external_coco_val2017_000000300039.jpg	bottle_only
external	coco_train2017_000000492627.jpg	train	external_coco_train2017_000000492627.jpg	bottle_only
external	coco_train2017_000000359097.jpg	train	external_coco_train2017_000000359097.jpg	mouse_only
external	coco_train2017_000000256251.jpg	train	external_coco_train2017_000000256251.jpg	bottle_only
external	coco_train2017_000000566969.jpg	train	external_coco_train2017_000000566969.jpg	bottle_only
external	coco_train2017_000000128222.jpg	train	external_coco_train2017_000000128222.jpg	mouse_only
external	coco_train2017_000000579548.jpg	train	external_coco_train2017_000000579548.jpg	mouse_only
external	coco_train2017_000000019358.jpg	train	external_coco_train2017_000000019358.jpg	bottle_only
external	coco_train2017_000000235352.jpg	train	external_coco_train2017_000000235352.jpg	bottle_only
external	coco_train2017_000000423141.jpg	train	external_coco_train2017_000000423141.jpg	bottle_only
external	coco_val2017_000000190236.jpg	train	external_coco_val2017_000000190236.jpg	both
external	coco_train2017_000000183888.jpg	train	external_coco_train2017_000000183888.jpg	bottle_only
external	coco_train2017_000000373574.jpg	train	external_coco_train2017_000000373574.jpg	both
external	coco_train2017_000000044286.jpg	train	external_coco_train2017_000000044286.jpg	mouse_only
external	coco_train2017_000000077417.jpg	train	external_coco_train2017_000000077417.jpg	mouse_only
external	coco_train2017_000000322866.jpg	train	external_coco_train2017_000000322866.jpg	both
external	coco_train2017_000000450777.jpg	train	external_coco_train2017_000000450777.jpg	mouse_only
external	coco_train2017_000000257461.jpg	train	external_coco_train2017_000000257461.jpg	bottle_only
external	coco_train2017_000000166043.jpg	train	external_coco_train2017_000000166043.jpg	bottle_only
external	coco_train2017_000000032231.jpg	train	external_coco_train2017_000000032231.jpg	mouse_only
external	coco_train2017_000000321583.jpg	train	external_coco_train2017_000000321583.jpg	mouse_only
external	coco_val2017_000000027620.jpg	train	external_coco_val2017_000000027620.jpg	both
external	coco_train2017_000000354059.jpg	train	external_coco_train2017_000000354059.jpg	both
external	coco_train2017_000000311690.jpg	train	external_coco_train2017_000000311690.jpg	bottle_only
external	coco_train2017_000000316085.jpg	train	external_coco_train2017_000000316085.jpg	both
external	coco_train2017_000000281376.jpg	train	external_coco_train2017_000000281376.jpg	mouse_only
external	coco_train2017_000000155177.jpg	train	external_coco_train2017_000000155177.jpg	mouse_only
external	coco_train2017_000000088436.jpg	train	external_coco_train2017_000000088436.jpg	both
external	coco_train2017_000000359772.jpg	train	external_coco_train2017_000000359772.jpg	mouse_only
external	coco_train2017_000000319057.jpg	train	external_coco_train2017_000000319057.jpg	bottle_only
external	coco_train2017_000000478885.jpg	train	external_coco_train2017_000000478885.jpg	mouse_only
external	coco_train2017_000000568982.jpg	train	external_coco_train2017_000000568982.jpg	mouse_only
external	coco_train2017_000000488390.jpg	train	external_coco_train2017_000000488390.jpg	both
self	00008_IMG_9691.jpg	train	self_00008_IMG_9691.jpg	both
external	coco_train2017_000000333842.jpg	train	external_coco_train2017_000000333842.jpg	both
external	coco_train2017_000000324837.jpg	train	external_coco_train2017_000000324837.jpg	mouse_only
external	coco_train2017_000000568446.jpg	train	external_coco_train2017_000000568446.jpg	bottle_only
external	coco_train2017_000000561464.jpg	train	external_coco_train2017_000000561464.jpg	bottle_only
external	coco_train2017_000000230780.jpg	train	external_coco_train2017_000000230780.jpg	bottle_only
external	coco_train2017_000000070932.jpg	train	external_coco_train2017_000000070932.jpg	mouse_only
external	coco_train2017_000000016669.jpg	train	external_coco_train2017_000000016669.jpg	mouse_only
external	coco_train2017_000000016072.jpg	train	external_coco_train2017_000000016072.jpg	bottle_only
external	coco_train2017_000000336314.jpg	train	external_coco_train2017_000000336314.jpg	bottle_only
external	coco_train2017_000000404526.jpg	train	external_coco_train2017_000000404526.jpg	bottle_only
external	coco_val2017_000000097994.jpg	train	external_coco_val2017_000000097994.jpg	both
external	coco_train2017_000000493991.jpg	train	external_coco_train2017_000000493991.jpg	bottle_only
external	coco_train2017_000000254986.jpg	train	external_coco_train2017_000000254986.jpg	mouse_only
external	coco_train2017_000000573501.jpg	train	external_coco_train2017_000000573501.jpg	mouse_only
external	coco_train2017_000000391794.jpg	train	external_coco_train2017_000000391794.jpg	mouse_only
external	coco_train2017_000000038276.jpg	train	external_coco_train2017_000000038276.jpg	both
self	00013_IMG_9696.jpg	train	self_00013_IMG_9696.jpg	mouse_only
external	coco_train2017_000000423355.jpg	train	external_coco_train2017_000000423355.jpg	bottle_only
external	coco_train2017_000000334596.jpg	train	external_coco_train2017_000000334596.jpg	mouse_only
external	coco_train2017_000000414501.jpg	train	external_coco_train2017_000000414501.jpg	mouse_only
external	coco_train2017_000000237872.jpg	train	external_coco_train2017_000000237872.jpg	mouse_only
external	coco_train2017_000000578861.jpg	train	external_coco_train2017_000000578861.jpg	mouse_only
external	coco_val2017_000000025394.jpg	train	external_coco_val2017_000000025394.jpg	bottle_only
external	coco_train2017_000000060706.jpg	train	external_coco_train2017_000000060706.jpg	mouse_only
external	coco_train2017_000000074894.jpg	train	external_coco_train2017_000000074894.jpg	both
external	coco_train2017_000000288982.jpg	train	external_coco_train2017_000000288982.jpg	bottle_only
external	coco_train2017_000000540253.jpg	train	external_coco_train2017_000000540253.jpg	mouse_only
external	coco_val2017_000000064084.jpg	train	external_coco_val2017_000000064084.jpg	bottle_only
external	coco_train2017_000000052183.jpg	train	external_coco_train2017_000000052183.jpg	both
external	coco_train2017_000000528386.jpg	train	external_coco_train2017_000000528386.jpg	bottle_only
external	coco_train2017_000000104395.jpg	train	external_coco_train2017_000000104395.jpg	bottle_only
external	coco_train2017_000000554920.jpg	train	external_coco_train2017_000000554920.jpg	mouse_only
external	coco_train2017_000000238488.jpg	train	external_coco_train2017_000000238488.jpg	both
external	coco_train2017_000000201261.jpg	train	external_coco_train2017_000000201261.jpg	both
external	coco_train2017_000000548375.jpg	train	external_coco_train2017_000000548375.jpg	both
external	coco_train2017_000000264660.jpg	train	external_coco_train2017_000000264660.jpg	both
external	coco_train2017_000000049312.jpg	train	external_coco_train2017_000000049312.jpg	bottle_only
external	coco_train2017_000000102171.jpg	train	external_coco_train2017_000000102171.jpg	mouse_only
external	coco_train2017_000000465087.jpg	train	external_coco_train2017_000000465087.jpg	bottle_only
external	coco_train2017_000000077415.jpg	train	external_coco_train2017_000000077415.jpg	bottle_only
external	coco_train2017_000000131162.jpg	train	external_coco_train2017_000000131162.jpg	bottle_only
external	coco_train2017_000000391786.jpg	train	external_coco_train2017_000000391786.jpg	mouse_only
external	coco_train2017_000000290177.jpg	train	external_coco_train2017_000000290177.jpg	mouse_only
external	coco_train2017_000000546218.jpg	train	external_coco_train2017_000000546218.jpg	bottle_only
external	coco_train2017_000000038353.jpg	train	external_coco_train2017_000000038353.jpg	both
external	coco_train2017_000000384261.jpg	train	external_coco_train2017_000000384261.jpg	mouse_only
external	coco_train2017_000000505552.jpg	train	external_coco_train2017_000000505552.jpg	both
external	coco_train2017_000000042867.jpg	train	external_coco_train2017_000000042867.jpg	mouse_only
external	coco_train2017_000000481039.jpg	train	external_coco_train2017_000000481039.jpg	mouse_only
external	coco_train2017_000000380449.jpg	train	external_coco_train2017_000000380449.jpg	both
external	coco_train2017_000000441883.jpg	train	external_coco_train2017_000000441883.jpg	bottle_only
external	coco_train2017_000000302716.jpg	train	external_coco_train2017_000000302716.jpg	bottle_only
external	coco_train2017_000000021190.jpg	train	external_coco_train2017_000000021190.jpg	both
external	coco_train2017_000000025907.jpg	train	external_coco_train2017_000000025907.jpg	bottle_only
external	coco_train2017_000000222674.jpg	train	external_coco_train2017_000000222674.jpg	bottle_only
external	coco_train2017_000000041753.jpg	train	external_coco_train2017_000000041753.jpg	mouse_only
external	coco_train2017_000000411083.jpg	train	external_coco_train2017_000000411083.jpg	bottle_only
external	coco_train2017_000000040304.jpg	train	external_coco_train2017_000000040304.jpg	mouse_only
external	coco_train2017_000000256337.jpg	train	external_coco_train2017_000000256337.jpg	bottle_only
external	coco_train2017_000000477233.jpg	train	external_coco_train2017_000000477233.jpg	mouse_only
external	coco_train2017_000000252504.jpg	train	external_coco_train2017_000000252504.jpg	both
external	coco_train2017_000000011849.jpg	train	external_coco_train2017_000000011849.jpg	both
external	coco_train2017_000000547639.jpg	train	external_coco_train2017_000000547639.jpg	both
external	coco_train2017_000000572121.jpg	train	external_coco_train2017_000000572121.jpg	mouse_only
external	coco_train2017_000000283682.jpg	train	external_coco_train2017_000000283682.jpg	bottle_only
external	coco_train2017_000000092344.jpg	train	external_coco_train2017_000000092344.jpg	mouse_only
self	00007_IMG_9690.jpg	train	self_00007_IMG_9690.jpg	both
external	coco_train2017_000000055288.jpg	train	external_coco_train2017_000000055288.jpg	bottle_only
external	coco_train2017_000000159198.jpg	train	external_coco_train2017_000000159198.jpg	both
external	coco_train2017_000000280254.jpg	train	external_coco_train2017_000000280254.jpg	bottle_only
external	coco_train2017_000000039654.jpg	train	external_coco_train2017_000000039654.jpg	bottle_only
external	coco_train2017_000000461018.jpg	train	external_coco_train2017_000000461018.jpg	mouse_only
external	coco_train2017_000000299122.jpg	train	external_coco_train2017_000000299122.jpg	bottle_only
external	coco_train2017_000000022593.jpg	train	external_coco_train2017_000000022593.jpg	both
external	coco_train2017_000000042355.jpg	train	external_coco_train2017_000000042355.jpg	mouse_only
external	coco_train2017_000000227185.jpg	train	external_coco_train2017_000000227185.jpg	bottle_only
external	coco_train2017_000000545381.jpg	train	external_coco_train2017_000000545381.jpg	bottle_only
external	coco_train2017_000000576040.jpg	train	external_coco_train2017_000000576040.jpg	mouse_only
external	coco_train2017_000000057842.jpg	train	external_coco_train2017_000000057842.jpg	both
external	coco_train2017_000000413539.jpg	train	external_coco_train2017_000000413539.jpg	bottle_only
external	coco_train2017_000000381031.jpg	train	external_coco_train2017_000000381031.jpg	bottle_only
external	coco_train2017_000000018072.jpg	train	external_coco_train2017_000000018072.jpg	mouse_only
external	coco_val2017_000000340697.jpg	train	external_coco_val2017_000000340697.jpg	bottle_only
external	coco_train2017_000000518075.jpg	train	external_coco_train2017_000000518075.jpg	bottle_only
external	coco_train2017_000000216601.jpg	train	external_coco_train2017_000000216601.jpg	bottle_only
external	coco_train2017_000000040988.jpg	train	external_coco_train2017_000000040988.jpg	both
external	coco_train2017_000000110518.jpg	train	external_coco_train2017_000000110518.jpg	mouse_only
external	coco_train2017_000000426377.jpg	train	external_coco_train2017_000000426377.jpg	bottle_only
external	coco_train2017_000000424139.jpg	train	external_coco_train2017_000000424139.jpg	mouse_only
external	coco_train2017_000000110536.jpg	train	external_coco_train2017_000000110536.jpg	both
external	coco_train2017_000000210471.jpg	train	external_coco_train2017_000000210471.jpg	mouse_only
external	coco_train2017_000000004488.jpg	train	external_coco_train2017_000000004488.jpg	mouse_only
external	coco_train2017_000000086011.jpg	train	external_coco_train2017_000000086011.jpg	mouse_only
external	coco_train2017_000000556399.jpg	train	external_coco_train2017_000000556399.jpg	mouse_only
external	coco_train2017_000000217700.jpg	train	external_coco_train2017_000000217700.jpg	bottle_only
external	coco_train2017_000000314370.jpg	train	external_coco_train2017_000000314370.jpg	bottle_only
external	coco_train2017_000000405141.jpg	train	external_coco_train2017_000000405141.jpg	both
external	coco_train2017_000000144163.jpg	train	external_coco_train2017_000000144163.jpg	mouse_only
external	coco_train2017_000000426246.jpg	train	external_coco_train2017_000000426246.jpg	bottle_only
external	coco_train2017_000000191136.jpg	train	external_coco_train2017_000000191136.jpg	mouse_only
external	coco_train2017_000000376697.jpg	train	external_coco_train2017_000000376697.jpg	bottle_only
external	coco_train2017_000000434511.jpg	train	external_coco_train2017_000000434511.jpg	mouse_only
self	00006_IMG_9689.jpg	train	self_00006_IMG_9689.jpg	both
external	coco_train2017_000000130215.jpg	train	external_coco_train2017_000000130215.jpg	mouse_only
external	coco_train2017_000000191772.jpg	train	external_coco_train2017_000000191772.jpg	bottle_only
external	coco_train2017_000000377570.jpg	train	external_coco_train2017_000000377570.jpg	both
external	coco_val2017_000000520077.jpg	train	external_coco_val2017_000000520077.jpg	both
external	coco_train2017_000000277795.jpg	train	external_coco_train2017_000000277795.jpg	both
external	coco_train2017_000000351253.jpg	train	external_coco_train2017_000000351253.jpg	mouse_only
external	coco_train2017_000000061849.jpg	train	external_coco_train2017_000000061849.jpg	mouse_only
external	coco_train2017_000000223942.jpg	train	external_coco_train2017_000000223942.jpg	mouse_only
external	coco_train2017_000000450391.jpg	train	external_coco_train2017_000000450391.jpg	bottle_only
external	coco_train2017_000000361351.jpg	train	external_coco_train2017_000000361351.jpg	bottle_only
external	coco_train2017_000000077195.jpg	train	external_coco_train2017_000000077195.jpg	bottle_only
external	coco_train2017_000000372709.jpg	train	external_coco_train2017_000000372709.jpg	bottle_only
external	coco_train2017_000000413668.jpg	train	external_coco_train2017_000000413668.jpg	mouse_only
external	coco_train2017_000000351159.jpg	train	external_coco_train2017_000000351159.jpg	both
external	coco_train2017_000000326210.jpg	train	external_coco_train2017_000000326210.jpg	both
external	coco_train2017_000000498690.jpg	train	external_coco_train2017_000000498690.jpg	mouse_only
external	coco_train2017_000000287578.jpg	train	external_coco_train2017_000000287578.jpg	mouse_only
external	coco_train2017_000000058462.jpg	train	external_coco_train2017_000000058462.jpg	bottle_only
external	coco_train2017_000000510250.jpg	train	external_coco_train2017_000000510250.jpg	bottle_only
external	coco_train2017_000000578295.jpg	train	external_coco_train2017_000000578295.jpg	mouse_only
external	coco_train2017_000000305422.jpg	train	external_coco_train2017_000000305422.jpg	mouse_only
external	coco_train2017_000000307138.jpg	train	external_coco_train2017_000000307138.jpg	bottle_only
external	coco_train2017_000000149556.jpg	train	external_coco_train2017_000000149556.jpg	mouse_only
external	coco_train2017_000000352908.jpg	train	external_coco_train2017_000000352908.jpg	bottle_only
external	coco_train2017_000000485933.jpg	train	external_coco_train2017_000000485933.jpg	bottle_only
external	coco_train2017_000000498786.jpg	train	external_coco_train2017_000000498786.jpg	bottle_only
external	coco_train2017_000000537337.jpg	train	external_coco_train2017_000000537337.jpg	mouse_only
external	coco_train2017_000000284144.jpg	train	external_coco_train2017_000000284144.jpg	bottle_only
external	coco_train2017_000000086282.jpg	train	external_coco_train2017_000000086282.jpg	bottle_only
external	coco_train2017_000000006608.jpg	train	external_coco_train2017_000000006608.jpg	both
external	coco_train2017_000000551877.jpg	train	external_coco_train2017_000000551877.jpg	bottle_only
external	coco_train2017_000000058658.jpg	train	external_coco_train2017_000000058658.jpg	both
external	coco_train2017_000000115005.jpg	train	external_coco_train2017_000000115005.jpg	mouse_only
external	coco_val2017_000000340894.jpg	train	external_coco_val2017_000000340894.jpg	mouse_only
external	coco_train2017_000000139291.jpg	train	external_coco_train2017_000000139291.jpg	bottle_only
external	coco_train2017_000000215002.jpg	train	external_coco_train2017_000000215002.jpg	mouse_only
external	coco_train2017_000000423488.jpg	train	external_coco_train2017_000000423488.jpg	both
external	coco_train2017_000000164691.jpg	train	external_coco_train2017_000000164691.jpg	both
external	coco_train2017_000000260311.jpg	train	external_coco_train2017_000000260311.jpg	mouse_only
external	coco_train2017_000000111996.jpg	train	external_coco_train2017_000000111996.jpg	mouse_only
external	coco_train2017_000000504030.jpg	train	external_coco_train2017_000000504030.jpg	both
external	coco_train2017_000000515837.jpg	train	external_coco_train2017_000000515837.jpg	bottle_only
external	coco_train2017_000000223739.jpg	train	external_coco_train2017_000000223739.jpg	bottle_only
external	coco_val2017_000000059598.jpg	train	external_coco_val2017_000000059598.jpg	mouse_only
external	coco_train2017_000000092480.jpg	train	external_coco_train2017_000000092480.jpg	mouse_only
external	coco_train2017_000000291091.jpg	train	external_coco_train2017_000000291091.jpg	mouse_only
self	00020_IMG_9703.jpg	train	self_00020_IMG_9703.jpg	bottle_only
external	coco_val2017_000000372466.jpg	train	external_coco_val2017_000000372466.jpg	mouse_only
external	coco_train2017_000000245451.jpg	train	external_coco_train2017_000000245451.jpg	both
external	coco_train2017_000000160181.jpg	train	external_coco_train2017_000000160181.jpg	bottle_only
self	00012_IMG_9695.jpg	train	self_00012_IMG_9695.jpg	both
external	coco_train2017_000000501278.jpg	train	external_coco_train2017_000000501278.jpg	mouse_only
external	coco_train2017_000000059319.jpg	train	external_coco_train2017_000000059319.jpg	bottle_only
external	coco_train2017_000000438045.jpg	train	external_coco_train2017_000000438045.jpg	mouse_only
external	coco_train2017_000000121661.jpg	train	external_coco_train2017_000000121661.jpg	both
external	coco_train2017_000000309294.jpg	train	external_coco_train2017_000000309294.jpg	bottle_only
external	coco_train2017_000000038686.jpg	train	external_coco_train2017_000000038686.jpg	mouse_only
external	coco_train2017_000000420344.jpg	train	external_coco_train2017_000000420344.jpg	mouse_only
external	coco_train2017_000000130786.jpg	train	external_coco_train2017_000000130786.jpg	mouse_only
external	coco_train2017_000000329566.jpg	train	external_coco_train2017_000000329566.jpg	mouse_only
external	coco_train2017_000000566385.jpg	train	external_coco_train2017_000000566385.jpg	bottle_only
external	coco_train2017_000000015552.jpg	train	external_coco_train2017_000000015552.jpg	mouse_only
external	coco_train2017_000000037527.jpg	train	external_coco_train2017_000000037527.jpg	bottle_only
external	coco_train2017_000000154202.jpg	train	external_coco_train2017_000000154202.jpg	mouse_only
external	coco_train2017_000000312435.jpg	train	external_coco_train2017_000000312435.jpg	both
external	coco_train2017_000000447548.jpg	train	external_coco_train2017_000000447548.jpg	mouse_only
external	coco_train2017_000000111032.jpg	train	external_coco_train2017_000000111032.jpg	bottle_only
external	coco_train2017_000000475887.jpg	train	external_coco_train2017_000000475887.jpg	mouse_only
external	coco_val2017_000000371677.jpg	train	external_coco_val2017_000000371677.jpg	mouse_only
external	coco_train2017_000000313015.jpg	train	external_coco_train2017_000000313015.jpg	bottle_only
external	coco_val2017_000000363840.jpg	train	external_coco_val2017_000000363840.jpg	both
external	coco_train2017_000000390157.jpg	train	external_coco_train2017_000000390157.jpg	bottle_only
external	coco_train2017_000000331146.jpg	train	external_coco_train2017_000000331146.jpg	both
external	coco_train2017_000000515019.jpg	train	external_coco_train2017_000000515019.jpg	bottle_only
external	coco_train2017_000000453625.jpg	train	external_coco_train2017_000000453625.jpg	mouse_only
external	coco_train2017_000000168546.jpg	train	external_coco_train2017_000000168546.jpg	both
external	coco_train2017_000000443723.jpg	train	external_coco_train2017_000000443723.jpg	mouse_only
external	coco_train2017_000000349234.jpg	train	external_coco_train2017_000000349234.jpg	mouse_only
external	coco_train2017_000000254670.jpg	train	external_coco_train2017_000000254670.jpg	bottle_only
external	coco_val2017_000000145781.jpg	train	external_coco_val2017_000000145781.jpg	bottle_only
external	coco_train2017_000000160743.jpg	train	external_coco_train2017_000000160743.jpg	mouse_only
external	coco_train2017_000000459428.jpg	train	external_coco_train2017_000000459428.jpg	mouse_only
external	coco_train2017_000000215994.jpg	train	external_coco_train2017_000000215994.jpg	bottle_only
external	coco_train2017_000000169872.jpg	train	external_coco_train2017_000000169872.jpg	both
external	coco_train2017_000000406681.jpg	train	external_coco_train2017_000000406681.jpg	mouse_only
external	coco_train2017_000000526801.jpg	train	external_coco_train2017_000000526801.jpg	mouse_only
external	coco_train2017_000000328654.jpg	train	external_coco_train2017_000000328654.jpg	bottle_only
external	coco_train2017_000000125311.jpg	train	external_coco_train2017_000000125311.jpg	both
external	coco_train2017_000000202128.jpg	train	external_coco_train2017_000000202128.jpg	both
external	coco_train2017_000000518324.jpg	train	external_coco_train2017_000000518324.jpg	both
external	coco_train2017_000000417804.jpg	train	external_coco_train2017_000000417804.jpg	mouse_only
external	coco_train2017_000000026052.jpg	train	external_coco_train2017_000000026052.jpg	bottle_only
external	coco_train2017_000000449394.jpg	train	external_coco_train2017_000000449394.jpg	both
external	coco_train2017_000000530097.jpg	train	external_coco_train2017_000000530097.jpg	mouse_only
external	coco_train2017_000000422792.jpg	train	external_coco_train2017_000000422792.jpg	mouse_only
external	coco_train2017_000000444664.jpg	train	external_coco_train2017_000000444664.jpg	mouse_only
external	coco_train2017_000000009253.jpg	train	external_coco_train2017_000000009253.jpg	both
external	coco_val2017_000000117719.jpg	train	external_coco_val2017_000000117719.jpg	bottle_only
external	coco_train2017_000000535335.jpg	train	external_coco_train2017_000000535335.jpg	bottle_only
external	coco_train2017_000000051799.jpg	train	external_coco_train2017_000000051799.jpg	mouse_only
external	coco_train2017_000000098694.jpg	train	external_coco_train2017_000000098694.jpg	both
external	coco_train2017_000000311827.jpg	train	external_coco_train2017_000000311827.jpg	both
external	coco_train2017_000000275672.jpg	train	external_coco_train2017_000000275672.jpg	bottle_only
external	coco_train2017_000000215872.jpg	train	external_coco_train2017_000000215872.jpg	bottle_only
external	coco_train2017_000000213538.jpg	train	external_coco_train2017_000000213538.jpg	both
external	coco_train2017_000000145841.jpg	train	external_coco_train2017_000000145841.jpg	mouse_only
external	coco_train2017_000000114187.jpg	train	external_coco_train2017_000000114187.jpg	mouse_only
self	00005_IMG_9688.jpg	train	self_00005_IMG_9688.jpg	both
external	coco_train2017_000000521514.jpg	train	external_coco_train2017_000000521514.jpg	mouse_only
external	coco_train2017_000000402779.jpg	train	external_coco_train2017_000000402779.jpg	mouse_only
external	coco_train2017_000000242427.jpg	train	external_coco_train2017_000000242427.jpg	mouse_only
external	coco_train2017_000000276488.jpg	train	external_coco_train2017_000000276488.jpg	both
external	coco_train2017_000000170917.jpg	train	external_coco_train2017_000000170917.jpg	mouse_only
external	coco_train2017_000000574069.jpg	train	external_coco_train2017_000000574069.jpg	mouse_only
external	coco_train2017_000000379310.jpg	train	external_coco_train2017_000000379310.jpg	mouse_only
external	coco_train2017_000000411277.jpg	train	external_coco_train2017_000000411277.jpg	mouse_only
external	coco_val2017_000000248314.jpg	train	external_coco_val2017_000000248314.jpg	both
external	coco_train2017_000000254134.jpg	train	external_coco_train2017_000000254134.jpg	both
external	coco_train2017_000000130524.jpg	train	external_coco_train2017_000000130524.jpg	mouse_only
external	coco_train2017_000000294744.jpg	train	external_coco_train2017_000000294744.jpg	mouse_only
external	coco_train2017_000000039446.jpg	train	external_coco_train2017_000000039446.jpg	both
external	coco_train2017_000000297426.jpg	train	external_coco_train2017_000000297426.jpg	mouse_only
self	00029_IMG_9712.jpg	train	self_00029_IMG_9712.jpg	both
external	coco_train2017_000000530002.jpg	train	external_coco_train2017_000000530002.jpg	both
external	coco_train2017_000000557678.jpg	train	external_coco_train2017_000000557678.jpg	mouse_only
external	coco_train2017_000000167818.jpg	train	external_coco_train2017_000000167818.jpg	mouse_only
external	coco_train2017_000000415646.jpg	train	external_coco_train2017_000000415646.jpg	both
external	coco_train2017_000000449904.jpg	train	external_coco_train2017_000000449904.jpg	bottle_only
external	coco_train2017_000000281208.jpg	train	external_coco_train2017_000000281208.jpg	mouse_only
external	coco_train2017_000000442197.jpg	train	external_coco_train2017_000000442197.jpg	mouse_only
external	coco_train2017_000000066816.jpg	train	external_coco_train2017_000000066816.jpg	both
external	coco_val2017_000000213547.jpg	train	external_coco_val2017_000000213547.jpg	bottle_only
external	coco_train2017_000000412878.jpg	train	external_coco_train2017_000000412878.jpg	mouse_only
external	coco_train2017_000000569272.jpg	train	external_coco_train2017_000000569272.jpg	mouse_only
external	coco_train2017_000000499419.jpg	train	external_coco_train2017_000000499419.jpg	mouse_only
external	coco_train2017_000000073427.jpg	train	external_coco_train2017_000000073427.jpg	bottle_only
external	coco_train2017_000000256611.jpg	train	external_coco_train2017_000000256611.jpg	mouse_only
external	coco_train2017_000000238795.jpg	train	external_coco_train2017_000000238795.jpg	bottle_only
external	coco_train2017_000000431923.jpg	train	external_coco_train2017_000000431923.jpg	mouse_only
external	coco_train2017_000000257713.jpg	train	external_coco_train2017_000000257713.jpg	bottle_only
external	coco_train2017_000000076589.jpg	train	external_coco_train2017_000000076589.jpg	bottle_only
external	coco_train2017_000000310572.jpg	train	external_coco_train2017_000000310572.jpg	bottle_only
external	coco_train2017_000000335085.jpg	train	external_coco_train2017_000000335085.jpg	bottle_only
external	coco_val2017_000000333772.jpg	train	external_coco_val2017_000000333772.jpg	mouse_only
external	coco_train2017_000000138911.jpg	train	external_coco_train2017_000000138911.jpg	mouse_only
external	coco_train2017_000000289128.jpg	train	external_coco_train2017_000000289128.jpg	bottle_only
external	coco_train2017_000000114503.jpg	train	external_coco_train2017_000000114503.jpg	bottle_only
external	coco_train2017_000000133071.jpg	train	external_coco_train2017_000000133071.jpg	bottle_only
self	00003_IMG_9686.jpg	train	self_00003_IMG_9686.jpg	both
external	coco_train2017_000000500499.jpg	train	external_coco_train2017_000000500499.jpg	both
external	coco_train2017_000000304150.jpg	train	external_coco_train2017_000000304150.jpg	both
self	00022_IMG_9705.jpg	train	self_00022_IMG_9705.jpg	bottle_only
external	coco_train2017_000000097696.jpg	train	external_coco_train2017_000000097696.jpg	mouse_only
external	coco_train2017_000000098629.jpg	train	external_coco_train2017_000000098629.jpg	bottle_only
external	coco_train2017_000000183287.jpg	train	external_coco_train2017_000000183287.jpg	bottle_only
external	coco_train2017_000000369309.jpg	train	external_coco_train2017_000000369309.jpg	both
external	coco_train2017_000000500761.jpg	train	external_coco_train2017_000000500761.jpg	bottle_only
external	coco_val2017_000000413247.jpg	train	external_coco_val2017_000000413247.jpg	both
external	coco_train2017_000000533511.jpg	train	external_coco_train2017_000000533511.jpg	mouse_only
external	coco_train2017_000000169480.jpg	train	external_coco_train2017_000000169480.jpg	bottle_only
external	coco_train2017_000000555080.jpg	train	external_coco_train2017_000000555080.jpg	both
external	coco_train2017_000000268992.jpg	train	external_coco_train2017_000000268992.jpg	mouse_only
external	coco_train2017_000000307238.jpg	train	external_coco_train2017_000000307238.jpg	bottle_only
external	coco_train2017_000000382617.jpg	train	external_coco_train2017_000000382617.jpg	mouse_only
external	coco_train2017_000000309386.jpg	train	external_coco_train2017_000000309386.jpg	bottle_only
external	coco_train2017_000000281970.jpg	train	external_coco_train2017_000000281970.jpg	bottle_only
external	coco_train2017_000000076484.jpg	train	external_coco_train2017_000000076484.jpg	mouse_only
external	coco_train2017_000000244613.jpg	train	external_coco_train2017_000000244613.jpg	mouse_only
external	coco_train2017_000000340155.jpg	train	external_coco_train2017_000000340155.jpg	mouse_only
external	coco_train2017_000000332836.jpg	train	external_coco_train2017_000000332836.jpg	mouse_only
external	coco_train2017_000000329623.jpg	train	external_coco_train2017_000000329623.jpg	bottle_only
external	coco_train2017_000000257955.jpg	train	external_coco_train2017_000000257955.jpg	bottle_only
external	coco_train2017_000000063143.jpg	train	external_coco_train2017_000000063143.jpg	both
external	coco_train2017_000000453195.jpg	train	external_coco_train2017_000000453195.jpg	mouse_only
external	coco_train2017_000000141828.jpg	train	external_coco_train2017_000000141828.jpg	mouse_only
external	coco_train2017_000000344033.jpg	train	external_coco_train2017_000000344033.jpg	mouse_only
external	coco_train2017_000000464622.jpg	train	external_coco_train2017_000000464622.jpg	bottle_only
external	coco_train2017_000000113205.jpg	train	external_coco_train2017_000000113205.jpg	mouse_only
external	coco_train2017_000000186266.jpg	train	external_coco_train2017_000000186266.jpg	bottle_only
