file,selection_group,split,coco_image_id,coco_url,flickr_url,license_name,license_url,boxes,blur_score,white_ratio,original_sha256
coco_train2017_000000368397.jpg,bottle_only,train2017,368397,http://images.cocodataset.org/train2017/000000368397.jpg,http://farm1.staticflickr.com/101/287996667_eaf51093b3_z.jpg,Attribution-ShareAlike License,http://creativecommons.org/licenses/by-sa/2.0/,14,1088.30,0.0037,0379c341bda84d87381d6f13fcc1bf5cd111b8a4cd66118acc3098884f8956c4
coco_train2017_000000090782.jpg,bottle_only,train2017,90782,http://images.cocodataset.org/train2017/000000090782.jpg,http://farm3.staticflickr.com/2674/3942215027_449602d1cd_z.jpg,Attribution-ShareAlike License,http://creativecommons.org/licenses/by-sa/2.0/,14,1298.73,0.0016,1822024a9b12bdbc79b94250e79fcd9b8b9be8d11039824bcb2d8cc94a419a17
coco_train2017_000000023258.jpg,bottle_only,train2017,23258,http://images.cocodataset.org/train2017/000000023258.jpg,http://farm1.staticflickr.com/116/274132838_60292be9d8_z.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,14,2237.19,0.0015,9e36fe910c96f4de237309304cdada60696b35358d5ee132066c5f178a5fa0dc
coco_train2017_000000106849.jpg,bottle_only,train2017,106849,http://images.cocodataset.org/train2017/000000106849.jpg,http://farm4.staticflickr.com/3037/2559279865_1459eefcb0_z.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,14,1425.19,0.0000,0297886eaee6ede9ae4c8ef8f81c6f09a6b14d94e82b58aabf9782450abac1ae
coco_train2017_000000108575.jpg,bottle_only,train2017,108575,http://images.cocodataset.org/train2017/000000108575.jpg,http://farm7.staticflickr.com/6157/6183230288_e8e727f43f_z.jpg,Attribution License,http://creativecommons.org/licenses/by/2.0/,14,2096.92,0.0057,9dc0c5f9ddff9059e3ab13f27ccceb40e272383361236f739996975f291b6e58
coco_train2017_000000108803.jpg,bottle_only,train2017,108803,http://images.cocodataset.org/train2017/000000108803.jpg,http://farm4.staticflickr.com/3550/3457641060_2349fe302f_z.jpg,Attribution License,http://creativecommons.org/licenses/by/2.0/,2,743.56,0.0000,df69a6369520985ab3d9b39b547a665d449a7234b9df787ea80ded5885b7e3db
coco_train2017_000000289128.jpg,bottle_only,train2017,289128,http://images.cocodataset.org/train2017/000000289128.jpg,http://farm4.staticflickr.com/3834/8898135371_bf809b8124_z.jpg,Attribution License,http://creativecommons.org/licenses/by/2.0/,14,1192.31,0.1260,a70eb3dc60be95630a6cfd02778a3e70bfe3d82c60d34a633aa071aa8d4821ef
coco_train2017_000000426246.jpg,bottle_only,train2017,426246,http://images.cocodataset.org/train2017/000000426246.jpg,http://farm5.staticflickr.com/4057/4472421207_4a25e2ee1a_z.jpg,Attribution-NonCommercial License,http://creativecommons.org/licenses/by-nc/2.0/,14,2723.72,0.0110,39b26d336068098435e896cda34b30756eb3b4681d8c34754a6d3adf4baf4238
coco_train2017_000000440372.jpg,bottle_only,train2017,440372,http://images.cocodataset.org/train2017/000000440372.jpg,http://farm2.staticflickr.com/1009/1474506407_55092327e5_z.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,2,519.98,0.0000,3a687c6d74e643e5caecb92ba86d725dc4bc8532505297149181125546276c77
coco_train2017_000000566385.jpg,bottle_only,train2017,566385,http://images.cocodataset.org/train2017/000000566385.jpg,http://farm3.staticflickr.com/2735/4316952446_4082615eef_z.jpg,Attribution-ShareAlike License,http://creativecommons.org/licenses/by-sa/2.0/,14,3344.51,0.0006,d7fc660fca8b5bb583ee5fef001fe0e3167aa7de9fbef48a6196ead3c41102b1
coco_train2017_000000016072.jpg,bottle_only,train2017,16072,http://images.cocodataset.org/train2017/000000016072.jpg,http://farm3.staticflickr.com/2651/4228521989_13b5c90a98_z.jpg,Attribution License,http://creativecommons.org/licenses/by/2.0/,1,1195.86,0.0583,be68a4fd2bcf702e77bb7c7d3b80f8bae92cf8e17e7995a793343ca3714addd0
coco_train2017_000000051594.jpg,bottle_only,train2017,51594,http://images.cocodataset.org/train2017/000000051594.jpg,http://farm7.staticflickr.com/6222/6215049096_8a221851fa_z.jpg,Attribution-NonCommercial License,http://creativecommons.org/licenses/by-nc/2.0/,1,427.16,0.0000,ec79acdb3c54b7b35fa505d276b1929ebe7ea9fd8efba202a316371ed5029982
coco_val2017_000000156643.jpg,bottle_only,val2017,156643,http://images.cocodataset.org/val2017/000000156643.jpg,http://farm9.staticflickr.com/8005/7534710698_69f4077419_z.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,1,1289.03,0.0165,9d16c4c9af76cdf2d8163e07d0257958cca6f39f42aff0bf3c5713c070b83907
coco_train2017_000000298067.jpg,bottle_only,train2017,298067,http://images.cocodataset.org/train2017/000000298067.jpg,http://farm4.staticflickr.com/3796/9244470827_606e7db8af_z.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,1,1111.63,0.0000,15d124c5965e9404469c9f841685a0accfb1bbf65b8ca49583fe2101344f7805
coco_train2017_000000313015.jpg,bottle_only,train2017,313015,http://images.cocodataset.org/train2017/000000313015.jpg,http://farm7.staticflickr.com/6002/5938164371_7a6b755466_z.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,1,824.24,0.0826,9082ac0df147edc3947389b15116cffc11701923824486ec1266547e448fe645
coco_train2017_000000359565.jpg,bottle_only,train2017,359565,http://images.cocodataset.org/train2017/000000359565.jpg,http://farm3.staticflickr.com/2874/9071678249_5043a03bbe_z.jpg,Attribution License,http://creativecommons.org/licenses/by/2.0/,1,1513.31,0.0056,0c136bf89dc811d160a79f252dfaa663a6f03a6dc4253525af96d3b8a8c0c0e5
coco_train2017_000000404526.jpg,bottle_only,train2017,404526,http://images.cocodataset.org/train2017/000000404526.jpg,http://farm5.staticflickr.com/4060/4374840947_72629c80da_z.jpg,Attribution License,http://creativecommons.org/licenses/by/2.0/,1,963.97,0.0013,8f6ffa23d80b1e9e8ab320ef71c35c4dd7c4d72f3bf0abc52e2741990aaa7da1
coco_train2017_000000449610.jpg,bottle_only,train2017,449610,http://images.cocodataset.org/train2017/000000449610.jpg,http://farm4.staticflickr.com/3504/4019877407_e7f1b939b5_z.jpg,Attribution License,http://creativecommons.org/licenses/by/2.0/,1,1062.63,0.0185,0eeb26f5483f54e6f5afe2a625b7e45fdd685815c94265f78676cc7ead314e6e
coco_train2017_000000307238.jpg,bottle_only,train2017,307238,http://images.cocodataset.org/train2017/000000307238.jpg,http://farm8.staticflickr.com/7325/9060312405_6688d4006c_z.jpg,Attribution License,http://creativecommons.org/licenses/by/2.0/,14,1842.21,0.0012,efd305eba10312f09cf330f5f8106ee1d0ac82d0dc3a879f43ec1caad8f80a56
coco_val2017_000000357888.jpg,bottle_only,val2017,357888,http://images.cocodataset.org/val2017/000000357888.jpg,http://farm4.staticflickr.com/3577/3853391167_2ff6070b1a_z.jpg,Attribution-ShareAlike License,http://creativecommons.org/licenses/by-sa/2.0/,14,759.44,0.0034,a3e2453b0293f04a582274239f4a00290e968ef615480314c2cf00cff986f134
coco_train2017_000000329623.jpg,bottle_only,train2017,329623,http://images.cocodataset.org/train2017/000000329623.jpg,http://farm4.staticflickr.com/3127/2586054375_fb8f078e45_z.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,3,2278.03,0.0005,62b33e3941c5b0ca30d72aa51b4d6f39b9240fc91d1829c0377bbd78383d4391
coco_train2017_000000449904.jpg,bottle_only,train2017,449904,http://images.cocodataset.org/train2017/000000449904.jpg,http://farm4.staticflickr.com/3567/3482486652_68fc479f20_z.jpg,Attribution License,http://creativecommons.org/licenses/by/2.0/,14,2077.43,0.0404,c5ea66c28af2d4bdc83079a95ba8485f7be438ebc02c9c46be3134784188db52
coco_val2017_000000025394.jpg,bottle_only,val2017,25394,http://images.cocodataset.org/val2017/000000025394.jpg,http://farm1.staticflickr.com/38/87248274_fe9dc3879b_z.jpg,Attribution-ShareAlike License,http://creativecommons.org/licenses/by-sa/2.0/,14,932.48,0.0006,f13f54a3cbe28140004425b1b010c51bd5be0e4c4da1d4b1e382e3e0b426e316
coco_train2017_000000025907.jpg,bottle_only,train2017,25907,http://images.cocodataset.org/train2017/000000025907.jpg,http://farm1.staticflickr.com/176/400257717_61ef35d1dd_z.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,14,2083.26,0.0004,e6a14b6fdd88307a72073f5fc9044f029279d793eebca7851817535881b47357
coco_train2017_000000039654.jpg,bottle_only,train2017,39654,http://images.cocodataset.org/train2017/000000039654.jpg,http://farm3.staticflickr.com/2874/9361792087_7f6b354e47_z.jpg,Attribution License,http://creativecommons.org/licenses/by/2.0/,14,2699.48,0.0107,afe32582359000bf0c6b53f20eea94697575cf8d95cc7a46cd8d05dbcb126487
coco_train2017_000000047739.jpg,bottle_only,train2017,47739,http://images.cocodataset.org/train2017/000000047739.jpg,http://farm9.staticflickr.com/8260/8709495909_7cbb5f58d4_z.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,14,2905.72,0.0021,a92331b438217f53b5ac0cd1b1482058566a241dabe4d5a771f84bba984a97dc
coco_val2017_000000117719.jpg,bottle_only,val2017,117719,http://images.cocodataset.org/val2017/000000117719.jpg,http://farm4.staticflickr.com/3395/3499231904_8b958aa5bc_z.jpg,Attribution-ShareAlike License,http://creativecommons.org/licenses/by-sa/2.0/,14,2773.33,0.0002,347879f8b17e27bbe503a00f8fe6963c0519f35e4d3db5ecdad92de924024744
coco_train2017_000000197005.jpg,bottle_only,train2017,197005,http://images.cocodataset.org/train2017/000000197005.jpg,http://farm8.staticflickr.com/7149/6676987555_cf62e80324_z.jpg,Attribution-NonCommercial License,http://creativecommons.org/licenses/by-nc/2.0/,14,2475.73,0.0214,4db8c0e286015240aa29d950b181e7a3b25a2913dc54de189221d77de8405d69
coco_train2017_000000215994.jpg,bottle_only,train2017,215994,http://images.cocodataset.org/train2017/000000215994.jpg,http://farm4.staticflickr.com/3161/3040230095_86a714369e_z.jpg,Attribution-ShareAlike License,http://creativecommons.org/licenses/by-sa/2.0/,14,863.02,0.0101,7ee43a37222e8f320d045d51e259ae766a3d9cd1d0ba6ae9236bc902a650e88f
coco_train2017_000000222137.jpg,bottle_only,train2017,222137,http://images.cocodataset.org/train2017/000000222137.jpg,http://farm4.staticflickr.com/3752/9321458029_42eedc4d71_z.jpg,Attribution-NonCommercial License,http://creativecommons.org/licenses/by-nc/2.0/,14,2159.85,0.0003,b9c398763da3d5ef22a1cbfe9d90915c82b60055cb009b28d422e3b070f5a8ea
coco_train2017_000000528386.jpg,bottle_only,train2017,528386,http://images.cocodataset.org/train2017/000000528386.jpg,http://farm1.staticflickr.com/101/285396824_2835401ada_z.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,14,832.83,0.0006,a78cad8bbc72ce5ea2061f7709954a455d948c63df5cb5c23233cc248521a1d2
coco_train2017_000000471861.jpg,bottle_only,train2017,471861,http://images.cocodataset.org/train2017/000000471861.jpg,http://farm3.staticflickr.com/2828/9638917221_e72fa22687_z.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,2,1363.93,0.0079,c3d939275955bc90d0091df697ad07a5cee131099962bf88e74f4bf4ac4921ce
coco_train2017_000000189274.jpg,bottle_only,train2017,189274,http://images.cocodataset.org/train2017/000000189274.jpg,http://farm7.staticflickr.com/6168/6218545245_34264c0c1d_z.jpg,Attribution License,http://creativecommons.org/licenses/by/2.0/,1,1172.49,0.0035,daef7da3af54059c0e9a50a959f249e97ff50d5362db17a23e8df4114a1b61b4
coco_train2017_000000561464.jpg,bottle_only,train2017,561464,http://images.cocodataset.org/train2017/000000561464.jpg,http://farm3.staticflickr.com/2731/4137230081_6f7812f486_z.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,13,1567.03,0.0037,cb7e6f38db0bae4260de0e450301f6a6ea020149532cb35705dda13bfad9dfa5
coco_train2017_000000577718.jpg,bottle_only,train2017,577718,http://images.cocodataset.org/train2017/000000577718.jpg,http://farm5.staticflickr.com/4118/4789319910_1bf0b8b320_z.jpg,Attribution License,http://creativecommons.org/licenses/by/2.0/,1,843.13,0.0142,8d7216ad278dbe8476d7d1cab75bd96bf22615518340f9e7c6594bdf62f1a3a2
coco_train2017_000000497444.jpg,bottle_only,train2017,497444,http://images.cocodataset.org/train2017/000000497444.jpg,http://farm8.staticflickr.com/7019/6788772837_f8b91fc131_z.jpg,Attribution License,http://creativecommons.org/licenses/by/2.0/,14,1821.49,0.0090,8d0263003d417e0d0f9c2bb67203950f598d5d19cb8dffa44a4403ce81431665
coco_train2017_000000381031.jpg,bottle_only,train2017,381031,http://images.cocodataset.org/train2017/000000381031.jpg,http://farm1.staticflickr.com/44/181566881_e842294495_z.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,1,2039.67,0.0052,667c1cfbbcfea223c7e639155bd4f956b56ba5f23bae25a6d12bbaaa9a701366
coco_train2017_000000049312.jpg,bottle_only,train2017,49312,http://images.cocodataset.org/train2017/000000049312.jpg,http://farm9.staticflickr.com/8195/8132083982_c442a0976f_z.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,14,562.97,0.0888,2393e6bb6757f702a617b524be7cfa980528a6f9650708c99f64533bbbae7706
coco_train2017_000000452837.jpg,bottle_only,train2017,452837,http://images.cocodataset.org/train2017/000000452837.jpg,http://farm9.staticflickr.com/8280/8700767182_6e419ff9f7_z.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,1,753.99,0.0000,407a3b338a0c98e4548f7561e899a6155ac2814370f15d1180f86f61f0c4d593
coco_train2017_000000312671.jpg,bottle_only,train2017,312671,http://images.cocodataset.org/train2017/000000312671.jpg,http://farm6.staticflickr.com/5030/5677099587_297e20aeff_z.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,14,1567.95,0.0093,1073401b7abe71f58521073e24216403ecf8280f28e22f5f003d7d6aecea6b9b
coco_train2017_000000328654.jpg,bottle_only,train2017,328654,http://images.cocodataset.org/train2017/000000328654.jpg,http://farm3.staticflickr.com/2005/2859732871_ccfb3a2812_z.jpg,Attribution-NonCommercial License,http://creativecommons.org/licenses/by-nc/2.0/,4,860.98,0.0021,13adc3e06a9539438cb361e8e5a1160c30ababd02f1724f37b861722dbbc84a7
coco_train2017_000000331588.jpg,bottle_only,train2017,331588,http://images.cocodataset.org/train2017/000000331588.jpg,http://farm5.staticflickr.com/4002/4391867806_bb65ac2a41_z.jpg,Attribution License,http://creativecommons.org/licenses/by/2.0/,16,5097.38,0.0008,83743801e96cef31af70c4be4ae6aca29d116a557b4f8f663a3f7c07a112a05e
coco_train2017_000000426172.jpg,bottle_only,train2017,426172,http://images.cocodataset.org/train2017/000000426172.jpg,http://farm3.staticflickr.com/2023/2268095622_aaa98cf3b0_z.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,14,3033.83,0.0085,ee5a16cff238fecef835e48398df01bc2a747f1cf0a4938847f0ed067fc503be
coco_train2017_000000251219.jpg,bottle_only,train2017,251219,http://images.cocodataset.org/train2017/000000251219.jpg,http://farm7.staticflickr.com/6162/6215565109_34a86938ba_z.jpg,Attribution License,http://creativecommons.org/licenses/by/2.0/,14,749.19,0.0037,9f16015fc8fc4895be186093986451e744b96b9f2c572c7bbb7a6a45405aa454
coco_train2017_000000073427.jpg,bottle_only,train2017,73427,http://images.cocodataset.org/train2017/000000073427.jpg,http://farm5.staticflickr.com/4003/4281373438_290f4b6071_z.jpg,Attribution-ShareAlike License,http://creativecommons.org/licenses/by-sa/2.0/,15,2551.44,0.0042,0ad4889d8327ca1fc9d6a46cf792d76de143a70aaa150e8aa6568d58dcdf2022
coco_train2017_000000242543.jpg,bottle_only,train2017,242543,http://images.cocodataset.org/train2017/000000242543.jpg,http://farm3.staticflickr.com/2410/2132391056_564471571f_z.jpg,Attribution-ShareAlike License,http://creativecommons.org/licenses/by-sa/2.0/,15,1950.17,0.0018,05df0d46c79ddb5e15b83db0df969f2878c1062eb25e879050eca32cc3f9a005
coco_train2017_000000536960.jpg,bottle_only,train2017,536960,http://images.cocodataset.org/train2017/000000536960.jpg,http://farm5.staticflickr.com/4065/4508526914_057707dd23_z.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,3,1349.58,0.0053,0804b3db84975aa511f53e8a6738ac7b26b8d57c912dbe4bff91daed13097ac0
coco_train2017_000000106244.jpg,bottle_only,train2017,106244,http://images.cocodataset.org/train2017/000000106244.jpg,http://farm2.staticflickr.com/1254/1058880208_a76cc93492_z.jpg,Attribution-ShareAlike License,http://creativecommons.org/licenses/by-sa/2.0/,14,524.49,0.0795,70eff54ee0b2efa1287c1e4298833a89a0ed149c30e72b38775d70f8275ebbdb
coco_train2017_000000001145.jpg,bottle_only,train2017,1145,http://images.cocodataset.org/train2017/000000001145.jpg,http://farm6.staticflickr.com/5476/9365887775_1800451498_z.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,14,1554.63,0.0170,ead7c469462f55672bac597b27a11388d87715954b964ead738a7882f359a972
coco_train2017_000000015239.jpg,bottle_only,train2017,15239,http://images.cocodataset.org/train2017/000000015239.jpg,http://farm4.staticflickr.com/3056/2635507630_a56c685529_z.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,14,3848.13,0.0052,4fb84a8d35123097834283bfdfbd741dde7844925b3d7e7274a8fa4a5d5e2063
coco_train2017_000000033094.jpg,bottle_only,train2017,33094,http://images.cocodataset.org/train2017/000000033094.jpg,http://farm4.staticflickr.com/3103/3238470914_427eca776f_z.jpg,Attribution License,http://creativecommons.org/licenses/by/2.0/,14,1546.86,0.0259,ad75423e30068c3e203c0bd1e65fc6a74dc4d9b9694aafe51361eb7ca26b5be4
coco_train2017_000000080953.jpg,bottle_only,train2017,80953,http://images.cocodataset.org/train2017/000000080953.jpg,http://farm3.staticflickr.com/2608/4107868359_ee465c35b9_z.jpg,Attribution-NonCommercial License,http://creativecommons.org/licenses/by-nc/2.0/,14,1342.39,0.0007,49e8e5ad657361b5ae94ba8066cc48ec4529f0a6f1ab28c80206c64ab94146f9
coco_train2017_000000084889.jpg,bottle_only,train2017,84889,http://images.cocodataset.org/train2017/000000084889.jpg,http://farm6.staticflickr.com/5198/7096315143_fea9c63857_z.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,14,3032.76,0.0000,fe255d83838c832e423672aa996b711d123aa6519589dfec2d632065e41049f2
coco_train2017_000000105865.jpg,bottle_only,train2017,105865,http://images.cocodataset.org/train2017/000000105865.jpg,http://farm1.staticflickr.com/23/97439328_5b308fec86_z.jpg,Attribution-NonCommercial License,http://creativecommons.org/licenses/by-nc/2.0/,14,1118.76,0.0223,5ab92722743692cf957debef8d7d15a88be83922e81b6f8edae9a425c5d3c21d
coco_train2017_000000114503.jpg,bottle_only,train2017,114503,http://images.cocodataset.org/train2017/000000114503.jpg,http://farm5.staticflickr.com/4029/4696484697_40585a1c55_z.jpg,Attribution License,http://creativecommons.org/licenses/by/2.0/,14,805.98,0.0000,127cda64045bb4e7401d069fdf9a0951d0b5bdbd6ffbb832bc908b358b3a9b85
coco_val2017_000000146155.jpg,bottle_only,val2017,146155,http://images.cocodataset.org/val2017/000000146155.jpg,http://farm4.staticflickr.com/3734/9630493594_e565b50f09_z.jpg,Attribution-NonCommercial License,http://creativecommons.org/licenses/by-nc/2.0/,14,1237.93,0.0007,d34457a9332b4ba3ccd391ff2e840d5bd2bf7a2395d128c9f95fa7b74b04c1be
coco_train2017_000000179814.jpg,bottle_only,train2017,179814,http://images.cocodataset.org/train2017/000000179814.jpg,http://farm4.staticflickr.com/3647/3289058252_9f46a70be3_z.jpg,Attribution License,http://creativecommons.org/licenses/by/2.0/,14,2033.19,0.0044,5e68f5855bfa85a4764db09b9d12533b7ccf31d923f373178b5d090cc57cb5cb
coco_train2017_000000180274.jpg,bottle_only,train2017,180274,http://images.cocodataset.org/train2017/000000180274.jpg,http://farm3.staticflickr.com/2150/2316576889_882d950649_z.jpg,Attribution-NonCommercial License,http://creativecommons.org/licenses/by-nc/2.0/,14,3397.04,0.0372,fb92d6d67626a9657f04987d50deda1e316669386fec88059932db0f8efbd78c
coco_train2017_000000183888.jpg,bottle_only,train2017,183888,http://images.cocodataset.org/train2017/000000183888.jpg,http://farm5.staticflickr.com/4033/4401402595_a6a2f42e5e_z.jpg,Attribution-ShareAlike License,http://creativecommons.org/licenses/by-sa/2.0/,14,696.72,0.0457,24e534d6a4ae2f54dd3f057a17eb888ad2c6923e43b1741ec7469eacd436920d
coco_val2017_000000213547.jpg,bottle_only,val2017,213547,http://images.cocodataset.org/val2017/000000213547.jpg,http://farm3.staticflickr.com/2062/2243132921_779f9cdc24_z.jpg,Attribution License,http://creativecommons.org/licenses/by/2.0/,14,1811.42,0.0031,61b9b72eba0c02967cfab34df829cdd10e41c2c00e5a43be8db39d97bf43747b
coco_train2017_000000230780.jpg,bottle_only,train2017,230780,http://images.cocodataset.org/train2017/000000230780.jpg,http://farm8.staticflickr.com/7175/6675810771_4c2093e3cb_z.jpg,Attribution License,http://creativecommons.org/licenses/by/2.0/,14,1496.50,0.0003,12ca4f18dd3154b8084473e78c9c163f84d8e6a6ff819f49e6cc0538f5e05950
coco_train2017_000000235352.jpg,bottle_only,train2017,235352,http://images.cocodataset.org/train2017/000000235352.jpg,http://farm3.staticflickr.com/2170/1861822619_6112b0d11c_z.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,14,2027.38,0.0018,085e2ebb7e2197350996b23c06a82948063622a273c5c7c738c70ff047ce73f5
coco_train2017_000000243090.jpg,bottle_only,train2017,243090,http://images.cocodataset.org/train2017/000000243090.jpg,http://farm1.staticflickr.com/24/38981409_a926dd13e8_z.jpg,Attribution-ShareAlike License,http://creativecommons.org/licenses/by-sa/2.0/,14,2161.25,0.0008,2638409c8aa0724359de892b487045b2ea83f95ceb04dbd974a4d75f4c1e92a6
coco_train2017_000000256337.jpg,bottle_only,train2017,256337,http://images.cocodataset.org/train2017/000000256337.jpg,http://farm4.staticflickr.com/3244/2801886821_c0f54fb316_z.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,14,801.36,0.0126,c0528207b347594e2aed45c0a90324a50f85efddde69d0a449f68ff06d41e271
coco_train2017_000000266242.jpg,bottle_only,train2017,266242,http://images.cocodataset.org/train2017/000000266242.jpg,http://farm5.staticflickr.com/4102/4797638392_0e85eea6aa_z.jpg,Attribution License,http://creativecommons.org/licenses/by/2.0/,14,1580.83,0.0000,43c90d56065012892530a887bc7cbbc3853529814e666f505016fa95c7bc3e3d
coco_train2017_000000267152.jpg,bottle_only,train2017,267152,http://images.cocodataset.org/train2017/000000267152.jpg,http://farm1.staticflickr.com/146/396316242_6ecfc2cf98_z.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,14,1904.50,0.0005,cec72370da9060d726bbe2a2026843aa05c9c75ccea45f59aa2c3a84caca1a9e
coco_train2017_000000277479.jpg,bottle_only,train2017,277479,http://images.cocodataset.org/train2017/000000277479.jpg,http://farm6.staticflickr.com/5281/5349955970_e1037af398_z.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,14,751.80,0.0364,819047f2b1dae0e316346ba10cd73f112c2444ced8c1350a8cbb49809dbf9161
coco_train2017_000000280508.jpg,bottle_only,train2017,280508,http://images.cocodataset.org/train2017/000000280508.jpg,http://farm3.staticflickr.com/2120/2246690927_4551a59f49_z.jpg,Attribution-NonCommercial License,http://creativecommons.org/licenses/by-nc/2.0/,14,2285.04,0.0373,9554ef74229758311d93a736033ebaa53320b5f8b78313fd4838aa195f4bfab8
coco_train2017_000000295564.jpg,bottle_only,train2017,295564,http://images.cocodataset.org/train2017/000000295564.jpg,http://farm4.staticflickr.com/3508/3941398171_313732f4a8_z.jpg,Attribution License,http://creativecommons.org/licenses/by/2.0/,14,4265.19,0.0257,c6d32a62734c1c1b2effa209fccaab1746d90e802bcd0062028486f646fe718f
coco_train2017_000000300806.jpg,bottle_only,train2017,300806,http://images.cocodataset.org/train2017/000000300806.jpg,http://farm4.staticflickr.com/3627/3358723927_de6da955f9_z.jpg,Attribution-NonCommercial License,http://creativecommons.org/licenses/by-nc/2.0/,14,2018.02,0.0000,31dcaba305207f869d501ccb75e4aa34a707eadd0c7ef1d5e62ef76883efed69
coco_train2017_000000301977.jpg,bottle_only,train2017,301977,http://images.cocodataset.org/train2017/000000301977.jpg,http://farm3.staticflickr.com/2670/4140871818_fe3620c119_z.jpg,Attribution-ShareAlike License,http://creativecommons.org/licenses/by-sa/2.0/,14,2605.35,0.0007,efea7c7de5ac9b71200adf242b0b6742720a03404484e776ab17b7c9b3be83ae
coco_train2017_000000315474.jpg,bottle_only,train2017,315474,http://images.cocodataset.org/train2017/000000315474.jpg,http://farm3.staticflickr.com/2209/2145310143_9c98cf5576_z.jpg,Attribution-NonCommercial License,http://creativecommons.org/licenses/by-nc/2.0/,14,2391.41,0.0086,105a998be2890855250f774ea28d1777c55a10d5893d3cf152c820b3eee7c190
coco_train2017_000000335085.jpg,bottle_only,train2017,335085,http://images.cocodataset.org/train2017/000000335085.jpg,http://farm6.staticflickr.com/5471/9835198365_4de0def7cc_z.jpg,Attribution License,http://creativecommons.org/licenses/by/2.0/,14,2337.70,0.0287,e15e4b5bae51884292d3b5f27e90f442889cf443f22276f34b45ace4264f8010
coco_val2017_000000340697.jpg,bottle_only,val2017,340697,http://images.cocodataset.org/val2017/000000340697.jpg,http://farm1.staticflickr.com/47/170703099_b6100a3c3f_z.jpg,Attribution-NonCommercial License,http://creativecommons.org/licenses/by-nc/2.0/,14,2631.31,0.0093,e8561c69704c7b6b901d95c2555dd4d8758534b94dc661f23c9dfd901013fc4c
coco_train2017_000000364437.jpg,bottle_only,train2017,364437,http://images.cocodataset.org/train2017/000000364437.jpg,http://farm5.staticflickr.com/4025/4618511821_a7b6220f15_z.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,2,938.12,0.0003,bd6c589d751e1a5590298318b3be10663387630c4ffaf26566b117c58cf42e05
coco_val2017_000000463842.jpg,bottle_only,val2017,463842,http://images.cocodataset.org/val2017/000000463842.jpg,http://farm4.staticflickr.com/3067/2680475783_db70bb9eb4_z.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,14,1945.18,0.0195,7e534102e2fa1c5436cd8f2a162509d77c0f37c0fbd0de6cad7a9c22ba0a7cc9
coco_train2017_000000465087.jpg,bottle_only,train2017,465087,http://images.cocodataset.org/train2017/000000465087.jpg,http://farm5.staticflickr.com/4142/5441813830_bdce523875_z.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,14,1613.62,0.0038,14e7213764317af8ce950a752699dc19471472ab329eb29fe6cd77e8bc4bff13
